match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_rank,p2_rank,p1_age,p2_age,p1_age_pro,p2_age_pro,Name,rank_points,DATA_NUM,per1,per2,mmtm1,mmtm2,new_mmtm1,new_mmtm2
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:03:28,2,6,97,1,0,1,4,40,30,1,1,2,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.776,6.048,2,124.0,C,NCTL,ND,6100,730,27,28,9,6,,,5992,-1.0872729353827002,0.9878529741827168,-0.7768160328684738,0.9439068444446157,-0.3884080164342369,0.47195342222230785
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:03:46,2,6,98,1,0,1,4,40,40,1,1,2,49,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.155,22.656,4,122.0,W,NCTL,ND,6100,730,27,28,9,6,,,5993,-1.1240062161934532,0.9890340449702092,-1.728991150893843,1.7241494345701347,-0.8644955754469215,0.8620747172850673
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:04:08,2,6,99,1,0,1,4,40,-1,1,1,2,49,50,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,1,0,1,0,0,18.396,19.519,6,124.0,BC,NCTL,D,6100,730,27,28,9,6,,,5994,-1.4306116449711437,1.6715314808564092,-2.777151307210798,3.0143004106317504,-1.388575653605399,1.5071502053158752
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:05:06,2,7,100,1,0,1,5,0,0,2,2,2,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.335,21.474,5,111.0,BC,NCTL,ND,6100,730,27,28,9,6,,,5995,-1.0029188885138456,0.8076425813460166,-1.3787654472661481,1.2155837811791026,-0.6893827236330741,0.6077918905895513
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:05:45,2,7,101,1,0,1,5,0,15,2,1,2,49,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609,0.864,1,123.0,C,CTL,,6100,730,27,28,9,6,,,5996,-1.233547440720155,0.9565005242077728,-2.307331050722827,1.9031981248789571,-1.1536655253614134,2.9515990624394783
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:06:26,2,7,102,1,0,1,5,0,30,2,1,2,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.765,3.767,1,119.0,W,CTL,ND,6100,730,27,28,9,6,,,5997,-1.041193739744299,0.777953198411396,-2.838144968852204,2.2601653884071573,-1.419072484426102,4.030082694203579
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:06:46,2,7,103,1,0,1,5,0,40,2,1,1,50,53,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.641,9.684,2,123.0,BW,NCTL,ND,6100,730,27,28,9,6,,,5998,1.3533237682117412,-1.111122828168393,-0.8570257560005234,0.6490957461939872,-0.4285128780002617,0.3245478730969936
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:07:16,2,7,104,1,0,1,5,15,40,2,2,1,51,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.416,5.596,2,113.0,B,NCTL,ND,6100,730,27,28,9,6,,,5999,1.386987299260361,-1.1892337891326,0.7195349693747904,-0.6837175137084047,0.3597674846873952,-0.34185875685420236
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:08:10,2,7,105,1,0,1,5,30,40,2,1,1,52,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.521,16.09,4,123.0,C,NCTL,D,6100,730,27,28,9,6,,,6000,1.4198544136560252,-1.2752380854649912,1.9802288112523714,-1.8077178205407307,0.9901144056261857,-0.9038589102703654
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:09:00,2,7,106,1,0,1,5,40,40,2,1,2,52,54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,1.619,1,124.0,C,CTL,,6100,730,27,28,9,6,,,6001,-0.869865683595058,1.0483976500188323,0.672338065268846,-0.3594544041904222,0.336169032634423,4.920272797904788
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:09:27,2,7,107,1,0,1,5,40,-1,2,1,2,52,55,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992,0.862,1,126.0,C,NCTL,,6100,730,27,28,9,6,,,6002,-1.2455468981030149,1.3499857639255268,-0.7219294863829243,1.0700423924635607,-0.36096474319146216,6.535021196231781
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:11:32,3,1,108,1,1,0,0,0,0,1,1,1,53,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.439,8.036,1,125.0,C,CTL,ND,6100,730,27,28,9,6,,,6003,0.9,-0.9,0.8407404191037057,-0.8121655716871152,0.42037020955185284,-0.4060827858435576
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:11:52,3,1,109,1,1,0,0,15,0,1,2,1,54,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.46,14.531,3,88.0,BW,NCTL,ND,6100,730,27,28,9,6,,,6004,0.8821882069102339,-1.0711999917905926,1.536957503667981,-1.7037151750041533,0.7684787518339905,-0.8518575875020766
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:12:26,3,1,110,1,1,0,0,30,0,1,2,2,54,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.483,9.96,2,95.0,BC,NCTL,D,6100,730,27,28,9,6,,,6005,-1.0534677894404163,0.9849056820941452,0.1435159179636789,-0.3419490303297249,0.07175795898183945,-0.17097451516486245
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:12:55,3,1,111,1,1,0,0,30,15,1,2,2,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.373,14.506,4,93.0,BW,NCTL,ND,6100,730,27,28,9,6,,,6006,-1.0782300306680637,1.1222095152091922,-0.966459721374739,0.8558993426178949,-0.4832298606873695,0.42794967130894745
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:13:36,3,1,112,1,1,0,0,30,30,1,2,2,54,58,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.314,6.068,0,,B,CTL,ND,6100,730,27,28,9,6,,,6007,-1.309341678256838,0.9593416782568382,-2.0620212660704564,1.6259167565179555,-1.0310106330352282,0.8129583782589778
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:14:16,3,1,113,1,1,0,0,30,40,1,1,2,54,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10.261,10.982,2,126.0,W,CTL,D,6100,730,27,28,9,6,,,6008,-1.1792258343055773,1.5456262772667344,-2.7851296110311385,2.811891520451837,-1.3925648055155693,1.4059457602259184
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:15:09,3,2,114,1,1,0,1,0,0,2,1,2,54,60,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.122,8.662,3,122.0,C,NCTL,,6100,730,27,28,9,6,,,6009,-0.9366500714414469,0.8647840049309555,-1.313576376201023,1.2453321402819344,-0.6567881881005115,0.6226660701409672
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:15:33,3,2,115,1,1,0,1,0,15,2,1,2,54,61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.009,8.551,1,123.0,C,NCTL,D,6100,730,27,28,9,6,,,6010,-0.9553800565939332,1.130440176708686,-1.9783943670033883,2.1003058227442453,-0.9891971835016942,6.450152911372123
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:15:56,3,2,116,1,1,0,1,0,30,2,1,2,54,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.714,7.768,1,114.0,W,CTL,D,6100,730,27,28,9,6,,,6011,-0.4836777358651966,0.4127176024496277,-2.0244528181114916,2.048437421892277,-1.0122264090557458,3.3242187109461385
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:16:20,3,2,117,1,1,0,1,0,40,2,1,2,54,63,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.958,5.89,1,122.0,C,NCTL,D,6100,730,27,28,9,6,,,6012,-1.041193739744299,1.141664437567296,-2.617839179780641,2.736989105809771,-1.3089195898903205,8.568494552904886
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:16:47,3,3,118,1,1,0,2,0,0,1,2,1,55,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.045,1.872,1,110.0,W,NCTL,,6100,730,27,28,9,6,,,6013,1.1682313120445735,-1.135401229518184,0.8139453051810586,-0.7649900336678952,0.4069726525905293,-0.3824950168339476
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:17:19,3,3,119,1,1,0,2,15,0,1,1,1,56,63,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.816,9.053,3,119.0,W,NCTL,D,6100,730,27,28,9,6,,,6014,1.096372747848903,-0.9729508646293205,1.7302739889012049,-1.5687257018916976,0.8651369944506024,-0.7843628509458488
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:17:38,3,3,120,1,1,0,2,30,0,1,2,1,57,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.406,2.555,1,114.0,BC,CTL,ND,6100,730,27,28,9,6,,,6015,0.9366500714414469,-0.8647840049309555,2.2841888089257885,-2.086508809988449,1.1420944044628942,-1.0432544049942245
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:18:00,3,3,121,1,1,0,2,40,0,1,1,1,58,63,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,1.058,1,115.0,C,NCTL,,6100,730,27,28,9,6,,,6016,1.432776679382659,-1.0680443772287034,3.211704712457003,-2.693019072333093,7.305852356228502,-1.3465095361665465
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:19:47,3,4,122,1,1,1,2,0,0,2,1,2,58,64,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.037,15.482,3,124.0,BC,CTL,,6100,730,27,28,9,6,,,6017,-0.9366500714414469,0.8647840049309555,-0.5019931045087146,0.5003235060151564,-0.2509965522543573,0.2501617530075782
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:20:08,3,4,123,1,1,1,2,0,15,2,1,1,59,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.506,6.312,2,119.0,BC,NCTL,,6100,730,27,28,9,6,,,6018,1.4350609895047115,-1.4148170035509715,1.0441083666168791,-1.025164665277337,0.5220541833084396,-0.5125823326386685
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:20:38,3,4,124,1,1,1,2,15,15,2,1,2,59,65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.197,1.609,1,122.0,C,NCTL,,6100,730,27,28,9,6,,,6019,-0.7967568230473795,1.0238856384381638,0.01639559048525141,0.22548659434303908,0.008197795242625705,4.612743297171519
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:20:58,3,4,125,1,1,1,2,15,30,2,1,2,59,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091,3.409,1,120.0,W,CTL,,6100,730,27,28,9,6,,,6020,-0.6236873574464926,0.5534770495495477,-0.6109184587376607,0.7290861857960107,-0.30545922936883035,0.36454309289800535
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:21:43,3,4,126,1,1,1,2,15,40,2,2,2,59,67,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.871,6.64,1,120.0,BC,CTL,D,6100,730,27,28,9,6,,,6021,-0.867258285562058,0.7411394007714749,-1.343042059619724,1.3089522931959519,-0.671521029809862,2.9544761465979756
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:22:32,3,5,127,1,1,1,3,0,0,1,1,1,60,67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921,0.81,1,121.0,C,NCTL,,6100,730,27,28,9,6,,,6022,1.29907073273379,-0.8313635068409451,1.117309755196471,-0.6542160774980572,3.5586548775982356,-0.3271080387490286
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:22:48,3,5,128,1,1,1,3,15,0,1,2,1,61,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.534,14.398,1,99.0,W,NCTL,ND,6100,730,27,28,9,6,,,6023,1.1004717391334289,-0.976588420489964,1.9706334514137602,-1.4860924139433538,0.9853167257068801,-0.7430462069716769
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:23:10,3,5,129,1,1,1,3,30,0,1,1,1,62,67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716,1.019,1,121.0,C,NCTL,,6100,730,27,28,9,6,,,6024,1.3969807319403702,-1.0015336792054192,2.931711607048112,-2.1589036149009777,6.265855803524056,-1.0794518074504889
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:23:24,3,5,130,1,1,1,3,40,0,1,1,1,63,67,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.536,13.467,1,118.0,W,NCTL,D,6100,730,27,28,9,6,,,6025,0.769505415425027,-0.7396403818942274,3.0527247107336235,-2.4209962077547953,1.5263623553668118,-1.2104981038773976
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:25:20,3,6,131,1,1,2,3,0,0,2,1,2,63,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.392,8.5,3,113.0,W,NCTL,D,6100,730,27,28,9,6,,,6026,-1.0883751392231775,1.0048677093636929,-0.675233775852636,0.6772215018724324,-0.337616887926318,0.3386107509362162
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:25:50,3,6,132,1,1,2,3,0,15,2,1,1,64,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.225,14.268,4,120.0,C,NCTL,ND,6100,730,27,28,9,6,,,6027,1.1676867358370293,-1.0362368286496288,0.641814142446735,-0.5088161926785857,0.3209070712233675,-0.25440809633929284
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:26:24,3,6,133,1,1,2,3,15,15,2,1,2,64,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.027,12.349,1,124.0,C,NCTL,D,6100,730,27,28,9,6,,,6028,-0.7942785227267216,0.7333361549390501,-0.29443316600290226,0.33706970564155675,-0.14721658300145113,0.16853485282077837
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:26:50,3,6,134,1,1,2,3,15,30,2,1,2,64,70,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.478,10.66,3,124.0,W,CTL,,6100,730,27,28,9,6,,,6029,-1.1194696185342583,0.9934476531053554,-1.3487743987795116,1.2559578038086476,-0.6743871993897558,0.6279789019043238
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:27:23,3,6,135,1,1,2,3,15,40,2,1,2,64,71,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.357,14.419,3,114.0,W,CTL,,6100,730,27,28,9,6,,,6030,-1.0220633882834231,0.8734323554509714,-2.0724899462395703,1.851573276561788,-1.0362449731197851,3.2257866382808937
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:27:51,3,7,136,1,1,2,4,0,0,1,1,2,64,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.291,7.231,2,109.0,W,NCTL,D,6100,730,27,28,9,6,,,6031,-1.0083868792699755,0.8604469139136844,-1.28886789314934,1.111030107730517,-0.64443394657467,0.5555150538652585
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:28:23,3,7,137,1,1,2,4,0,15,1,2,1,65,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.634,3.882,1,111.0,C,NCTL,ND,6100,730,27,28,9,6,,,6032,1.2555803572084303,-1.0306630591426544,0.2518090327481326,-0.16539194122622058,0.1259045163740663,-0.08269597061311029
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:28:56,3,7,138,1,1,2,4,15,15,1,2,1,66,72,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15.378,17.567,3,101.0,C,NCTL,D,6100,730,27,28,9,6,,,6033,0.9743030495503426,-0.969924091314436,1.1704121214390413,-1.0987314646551165,0.5852060607195206,-0.5493657323275583
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:29:27,3,7,139,1,1,2,4,30,15,1,1,1,67,72,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763,1.039,1,120.0,W,CTL,,6100,730,27,28,9,6,,,6034,1.4183922640126907,-0.9761096589186188,2.3299101407056804,-1.8318025839772152,5.56495507035284,-0.9159012919886076
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:29:46,3,7,140,1,1,2,4,40,15,1,1,1,68,72,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823,1.116,1,116.0,W,CTL,,6100,730,27,28,9,6,,,6035,1.4599879611617337,-1.0460080314228308,3.2745238032293247,-2.4726173182565088,6.937261901614662,-1.2363086591282544
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:31:26,3,8,141,1,1,3,4,0,0,2,1,2,68,73,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.08,11.755,3,125.0,C,NCTL,,6100,730,27,28,9,6,,,6036,-0.9366500714414469,0.8647840049309555,-0.493491465066376,0.5301516398289572,-0.246745732533188,0.2650758199144786
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:31:54,3,8,142,1,1,3,4,0,15,2,1,2,68,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65,6.165,1,124.0,BW,NCTL,D,6100,730,27,28,9,6,,,6037,-0.9553800565939332,0.8478301325315145,-1.3397115960266817,1.2607126447768957,-0.6698557980133408,0.6303563223884479
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:32:19,3,8,143,1,1,3,4,0,30,2,2,2,68,75,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.438,12.289,3,112.0,BC,NCTL,,6100,730,27,28,9,6,,,6038,-0.9743030495503426,0.8313635068409451,-2.017671489625764,1.8132075018212133,-1.008835744812882,3.2066037509106065
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:34:02,3,8,144,1,1,3,4,0,40,2,1,1,69,75,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.039,7.645,2,120.0,BC,NCTL,ND,6100,730,27,28,9,6,,,6039,1.1206546557736183,-0.9215947415356844,-0.45070948032777447,0.49053268075362233,-0.22535474016388723,3.4452663403768113
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:34:28,3,8,145,1,1,3,4,15,40,2,1,2,69,76,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.365,13.652,3,113.0,W,NCTL,ND,6100,730,27,28,9,6,,,6040,-1.0697417611576645,0.9181714215347936,-1.4207546573746412,1.3001986574278301,-0.7103773286873206,0.6500993287139151
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:35:23,3,9,146,1,1,3,5,0,0,1,1,2,69,77,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,2,118.0,,,,6100,730,27,28,9,6,,,6041,-1.2990707327337905,1.108484675787927,-1.4913489666993243,1.2844474293547858,-0.7456744833496621,0.6422237146773929
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:35:40,3,9,147,1,1,3,5,0,15,1,2,2,69,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.378,16.434,2,96.0,BW,NCTL,ND,6100,730,27,28,9,6,,,6042,-1.0206879169483971,0.8378478723981388,-2.1821516600465616,1.838176536193699,-1.0910758300232808,0.9190882680968495
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:36:12,3,9,148,1,1,3,5,0,30,1,1,1,70,78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871,1.062,1,124.0,C,NCTL,,6100,730,27,28,9,6,,,6043,1.3499857639255268,-0.8000084362812429,-0.34947565769930145,0.6315648895298925,2.0252621711503496,3.115782444764946
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:36:32,3,9,149,1,1,3,5,15,30,1,1,1,71,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.322,1.887,1,123.0,BW,NCTL,,6100,730,27,28,9,6,,,6044,1.1509043101111367,-0.9447380649350968,0.8787323942305265,-0.4528748344088112,0.43936619711526326,-0.2264374172044056
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:36:48,3,9,150,1,1,3,5,30,30,1,1,1,72,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.903,4.189,1,121.0,BW,NCTL,,6100,730,27,28,9,6,,,6045,1.130515223721368,-0.9646578663218162,1.8148727004583125,-1.3173571419927312,0.9074363502291563,-0.6586785709963656
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:37:04,3,9,151,1,1,3,5,40,30,1,2,1,73,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193,1.868,1,102.0,BW,NCTL,,6100,730,27,28,9,6,,,6046,1.1774045440734862,-1.046068297557801,2.5908288243653352,-2.072027071326448,1.2954144121826676,-1.036013535663224
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:38:47,3,10,152,1,1,4,5,0,0,2,2,2,73,79,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.011,5.753,3,111.0,B,NCTL,ND,6100,730,27,28,9,6,,,6047,-1.0996597821963936,1.0152865189513285,-0.7490292294333307,0.7348681483794346,-0.37451461471666536,0.3674340741897173
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:39:21,3,10,153,1,1,4,5,0,15,2,2,1,74,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.294,8.139,2,116.0,C,NCTL,ND,6100,730,27,28,9,6,,,6048,1.1676867358370293,-1.1775418507382147,0.5843421854109804,-0.6052259613260776,0.2921710927054902,-0.3026129806630388
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:39:56,3,10,154,1,1,4,5,15,15,2,1,1,75,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.455,13.513,4,118.0,C,NCTL,D,6100,730,27,28,9,6,,,6049,1.1447945317617685,-1.2010888957374384,1.599880683341496,-1.6724393483533315,0.799940341670748,-0.8362196741766658
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:40:32,3,10,155,1,1,4,5,30,15,2,1,2,75,80,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.703,7.693,3,122.0,C,NCTL,ND,6100,730,27,28,9,6,,,6050,-0.9181714215347936,0.8821882069102339,0.3278169074723778,-0.42030886722677085,0.1639084537361889,-0.21015443361338543
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:41:03,3,10,156,1,1,4,5,30,30,2,2,2,75,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.68,16.041,3,110.0,BC,NCTL,ND,6100,730,27,28,9,6,,,6051,-0.9366500714414469,0.8647840049309555,-0.6813460071979127,0.5374471300028912,-0.34067300359895636,0.2687235650014456
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:41:45,3,10,157,1,1,4,5,30,40,2,1,2,75,82,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783,1.265,1,121.0,W,CTL,,6100,730,27,28,9,6,,,6052,-0.8228859107970845,0.7310952451514245,-1.353518714745394,1.1496594908571554,-0.676759357372697,0.5748297454285777
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:44:41,4,1,158,1,2,0,0,0,0,1,1,1,76,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827,1.294,1,111.0,W,CTL,,6100,730,27,28,9,6,,,6053,1.6407251530557685,-1.1660595424672129,1.5296215712184715,-1.071689744742251,3.8648107856092357,-0.5358448723711255
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:44:56,4,1,159,1,2,0,0,15,0,1,1,1,77,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.986,1,121.0,W,CTL,,6100,730,27,28,9,6,,,6054,1.4263223482102192,-1.0124893229441452,2.6175928256780776,-1.8471221353590044,5.308796412839039,-0.9235610676795022
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:45:11,4,1,160,1,2,0,0,30,0,1,1,1,78,82,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.81,13.866,3,117.0,BW,NCTL,D,6100,730,27,28,9,6,,,6055,1.2580131794935991,-1.4070816849001335,3.296596521893777,-2.8456218503462516,1.6482982609468886,-1.4228109251731258
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:45:29,4,1,161,1,2,0,0,40,0,1,1,1,79,82,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758,1.084,1,120.0,C,NCTL,,6100,730,27,28,9,6,,,6056,1.6104043820617622,-1.2724227508279065,4.177796334783105,-3.488595276202667,7.888898167391553,-1.7442976381013335
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,1:46:12,4,2,162,1,2,1,0,0,0,2,2,1,80,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.545,24.562,4,119.0,BC,NCTL,ND,6100,730,27,28,9,6,,,6057,1.45755276541217,-1.4310546938210982,2.0229560156849242,-1.9031847236238952,1.0114780078424621,-0.9515923618119476
